21.75 1.12195e-11 3.86238e-10 0 2.96025e-12 1.65679e-11 0
21.875 1.07722e-11 3.81812e-10 0 2.3078e-12 4.45423e-11 0
22 1.4382e-11 3.66642e-10 0 2.79839e-12 1.89244e-11 0
22.125 9.97032e-12 3.38788e-10 0 2.40128e-12 2.72692e-11 0
22.25 8.88485e-12 3.64572e-10 0 2.50871e-12 2.48438e-11 0
22.375 7.17149e-12 3.65926e-10 0 3.138e-12 4.80972e-11 0
22.5 8.54581e-12 3.14076e-10 0 3.65284e-12 2.74019e-11 0
22.625 8.18343e-12 3.36779e-10 0 3.59465e-12 3.6093e-11 0
22.75 1.1687e-11 3.19316e-10 0 2.36011e-12 3.33287e-11 0
22.875 7.01981e-12 3.22858e-10 0 1.75567e-12 2.20809e-11 0
23 8.02452e-12 2.78456e-10 0 5.75248e-13 3.73526e-11 0
23.125 8.94447e-12 2.93496e-10 0 4.29421e-12 2.42723e-11 0
23.25 6.14208e-12 2.70301e-10 0 2.04357e-12 2.52636e-11 0
23.375 4.82128e-12 2.62735e-10 0 4.27637e-12 3.60877e-11 0
23.5 7.80673e-12 3.20146e-10 0 2.91966e-12 2.57704e-11 0
23.625 8.07793e-12 2.5775e-10 0 1.85911e-12 3.54761e-11 0
23.75 7.7981e-12 2.79612e-10 0 2.9035e-12 1.61285e-11 0
23.875 6.49806e-12 2.71286e-10 0 5.56003e-13 1.25632e-11 0
24 8.44806e-12 2.74789e-10 0 9.88836e-13 4.61761e-11 0
24.125 4.60042e-12 2.3025e-10 0 1.10374e-12 2.67768e-11 0
24.25 7.79541e-12 2.60493e-10 0 3.72119e-12 1.54392e-11 0
24.375 7.25464e-12 2.4815e-10 0 4.31282e-12 2.5169e-11 0
24.5 6.24002e-12 2.61701e-10 0 2.24876e-12 1.5665e-11 0
24.625 9.00451e-12 2.46219e-10 0 2.02574e-12 1.37385e-11 0
24.75 5.65904e-12 2.19477e-10 0 9.66361e-13 1.60825e-11 0
24.875 4.41643e-12 2.21159e-10 0 2.52752e-12 1.52265e-11 0
25 5.80943e-12 2.20256e-10 0 1.05908e-12 2.69892e-11 0
25.125 8.46777e-12 2.2811e-10 0 2.98169e-13 2.35143e-11 0
25.25 5.31602e-12 2.24583e-10 0 1.10159e-12 1.70949e-11 0
25.375 6.43922e-12 2.19953e-10 0 1.03753e-12 1.16256e-11 0
25.5 3.12327e-12 1.97452e-10 0 1.52628e-12 1.23497e-11 0
25.625 7.04471e-12 2.19447e-10 0 2.45828e-12 1.21049e-11 0
25.75 5.2728e-12 2.00368e-10 0 4.09231e-13 1.2972e-11 0
25.875 3.376e-12 2.2843e-10 0 2.79354e-12 1.44906e-11 0
26 3.86048e-12 2.04684e-10 0 2.2114e-12 2.50136e-11 0
26.125 4.9934e-12 2.1716e-10 0 2.2124e-12 2.05071e-11 0
26.25 4.49815e-12 1.92048e-10 0 1.61872e-12 1.59019e-11 0
26.375 5.0217e-12 2.19669e-10 0 2.96333e-12 1.08129e-11 0
26.5 3.55645e-12 1.8677e-10 0 5.45843e-13 1.28664e-11 0
26.625 7.86101e-12 1.99233e-10 0 1.491e-12 1.0966e-11 0
26.75 4.10395e-12 2.06192e-10 0 6.66833e-13 1.11614e-11 0
26.875 4.73693e-12 1.68948e-10 0 1.71556e-12 2.26724e-11 0
27 5.39328e-12 1.93963e-10 0 2.27683e-12 1.57382e-11 0
27.125 2.00871e-12 1.72401e-10 0 1.78165e-12 1.13357e-11 0
27.25 4.75653e-12 1.73404e-10 0 2.42639e-12 1.00429e-11 0
27.375 2.25092e-12 1.87407e-10 0 1.5496e-12 1.01261e-11 0
27.5 2.41132e-12 1.63915e-10 0 1.11402e-12 1.02395e-11 0
27.625 1.62707e-12 1.85193e-10 0 1.64843e-12 1.07783e-11 0
27.75 5.61968e-12 1.52049e-10 0 7.68172e-13 1.21414e-11 0
27.875 3.22832e-12 1.50945e-10 0 5.68658e-13 1.03188e-11 0
28 1.84436e-12 1.61743e-10 0 1.63736e-12 1.14356e-11 0
28.125 5.42952e-12 1.62938e-10 0 2.72553e-13 8.57503e-12 0
28.25 3.47718e-12 1.44879e-10 0 9.04393e-13 1.04906e-11 0
28.375 2.35447e-12 1.40744e-10 0 1.04678e-12 1.02355e-11 0
28.5 2.79545e-12 1.45741e-10 0 7.38584e-13 1.23229e-11 0
28.625 3.02889e-12 1.46184e-10 0 0 1.13128e-11 0
28.75 3.85035e-12 1.35239e-10 0 1.15474e-12 7.8501e-12 0
28.875 5.35583e-12 1.45322e-10 0 0 1.06642e-11 0
29 6.35057e-12 1.34671e-10 0 1.66608e-12 1.14175e-11 0
29.125 4.57487e-12 1.38247e-10 0 5.24488e-13 2.29103e-11 0
29.25 4.60415e-12 1.38413e-10 0 8.36415e-13 1.03377e-11 0
29.375 3.43329e-12 1.46658e-10 0 1.94522e-12 7.36177e-12 0
29.5 3.40523e-13 1.4714e-10 0 1.37951e-12 9.25939e-12 0
29.625 1.50969e-12 1.18116e-10 0 1.09282e-12 9.34264e-12 0
29.75 3.68426e-12 1.42619e-10 0 1.04214e-12 8.6561e-12 0
29.875 3.47529e-12 1.18455e-10 0 9.28761e-13 8.47139e-12 0
30 3.51639e-12 1.29086e-10 0 6.30594e-13 8.73349e-12 0
30.125 1.70678e-12 1.09182e-10 0 7.5876e-13 7.04543e-12 0
30.25 2.51552e-12 1.19801e-10 0 7.60922e-13 8.41123e-12 0
30.375 4.94489e-12 1.15676e-10 0 9.50877e-13 8.68879e-12 0
30.5 1.61534e-12 1.09958e-10 0 4.18586e-13 2.31276e-11 0
30.625 3.22236e-12 1.15431e-10 0 2.08852e-12 8.63297e-12 0
30.75 2.56263e-12 1.14927e-10 0 0 9.18913e-12 0
30.875 1.80192e-12 1.15757e-10 0 1.24678e-12 7.12367e-12 0
31 1.80673e-12 1.09563e-10 0 1.42588e-12 6.91084e-12 0
31.125 3.17506e-12 9.92447e-11 0 3.62136e-13 7.52407e-12 0
31.25 2.32669e-12 1.05389e-10 0 4.50012e-13 9.18873e-12 0
31.375 1.89447e-12 1.11288e-10 0 0 4.81875e-12 0
31.5 3.51593e-12 1.06155e-10 0 7.55718e-13 6.93542e-12 0
31.625 4.58957e-12 1.07316e-10 0 2.61757e-12 4.88716e-12 0
31.75 2.12659e-12 1.00355e-10 0 8.149e-13 7.48898e-12 0
31.875 1.56801e-12 9.63513e-11 0 1.10061e-12 7.59733e-12 0
32 2.73294e-12 9.62675e-11 0 1.08224e-12 3.52875e-12 0
32.125 1.93641e-12 9.01355e-11 0 4.50509e-13 6.53374e-12 0
32.25 2.36551e-12 9.63055e-11 0 4.42634e-13 7.18514e-12 0
32.375 2.21032e-12 9.37378e-11 0 6.12274e-13 6.37326e-12 0
32.5 4.30475e-13 9.35349e-11 0 0 5.76242e-12 0
32.625 2.96036e-12 9.09134e-11 0 0 9.79094e-12 0
32.75 1.74177e-12 8.18081e-11 0 9.80342e-13 7.19847e-12 0
32.875 1.74441e-12 9.35984e-11 0 1.97624e-12 6.21401e-12 0
33 4.42138e-12 1.00189e-10 0 0 5.95094e-12 0
33.125 1.10981e-12 9.04519e-11 0 0 6.94461e-12 0
33.25 2.27948e-12 9.25347e-11 0 8.48478e-13 5.08177e-12 0
33.375 1.71045e-12 8.75968e-11 0 4.58726e-13 8.2865e-12 0
33.5 1.25764e-12 8.77788e-11 0 0 4.83577e-12 0
33.625 2.07101e-12 8.40554e-11 0 4.44441e-13 7.01493e-12 0
33.75 1.80833e-12 7.80013e-11 0 4.79596e-13 2.60911e-11 0
33.875 1.59315e-12 8.30783e-11 0 1.0129e-12 4.29052e-12 0
34 1.191e-12 9.03215e-11 0 0 6.31889e-12 0
34.125 4.46796e-12 7.92868e-11 0 2.27437e-12 3.68436e-12 0
34.25 2.62565e-12 8.71483e-11 0 0 7.42034e-12 0
34.375 2.48551e-12 7.69636e-11 0 0 5.77525e-12 0
34.5 1.44678e-12 8.03067e-11 0 0 2.45135e-11 0
34.625 2.76667e-12 7.01595e-11 0 0 3.10136e-12 0
34.75 2.1386e-12 7.36581e-11 0 0 2.42901e-12 0
34.875 4.84067e-13 6.95836e-11 0 4.21624e-13 5.24548e-12 0
35 0 7.54817e-11 0 0 3.16372e-12 0
35.125 1.79966e-12 6.80899e-11 0 4.13953e-13 5.32236e-12 0
35.25 1.63491e-12 7.43445e-11 0 1.52885e-12 3.2159e-12 0
35.375 2.61585e-12 7.55378e-11 0 0 7.18549e-12 0
35.5 1.67942e-12 7.39053e-11 0 0 2.1742e-12 0
35.625 0 6.0542e-11 0 5.61923e-13 5.40632e-12 0
35.75 4.76797e-13 7.1627e-11 0 0 2.20297e-12 0
35.875 1.26129e-12 6.76905e-11 0 0 2.58814e-12 0
36 0 6.46789e-11 0 5.54307e-13 2.23429e-12 0
36.125 1.27733e-12 6.993e-11 0 0 2.25265e-12 0
36.25 6.63685e-13 5.62616e-11 0 0 3.02041e-12 0
36.375 1.71496e-12 6.30467e-11 0 0 4.56372e-12 0
36.5 1.97967e-12 6.58722e-11 0 0 3.0623e-12 0
36.625 0 5.58957e-11 0 0 3.85512e-12 0
36.75 5.54694e-13 7.10298e-11 0 0 2.71454e-12 0
36.875 1.04517e-12 6.6425e-11 0 7.71868e-13 4.30142e-12 0
37 8.80479e-13 5.54803e-11 0 8.51629e-13 4.71972e-12 0
37.125 6.44538e-13 5.70322e-11 0 6.20051e-13 4.3575e-12 0
37.25 6.00782e-13 5.54109e-11 0 0 6.77871e-12 0
37.375 0 5.45996e-11 0 0 4.41648e-12 0
37.5 0 5.53645e-11 0 0 4.44566e-12 0
37.625 4.71622e-13 6.26345e-11 0 0 4.48078e-12 0
37.75 1.11831e-12 5.80933e-11 0 0 2.45941e-12 0
37.875 5.46109e-13 8.46555e-11 0 0 3.71001e-12 0
38 1.98237e-12 6.05871e-11 0 1.34002e-12 3.73251e-12 0
38.125 1.42305e-12 5.68045e-11 0 0 3.067e-12 0
38.25 1.05393e-12 5.71721e-11 0 0 2.52265e-12 0
38.375 1.41472e-12 5.41903e-11 0 0 2.11919e-12 0
38.5 1.31859e-12 4.81067e-11 0 0 2.13223e-12 0
38.625 0 5.01413e-11 0 0 3.85779e-12 0
38.75 9.39508e-13 5.01584e-11 0 1.36522e-12 4.747e-12 0
38.875 0 4.85075e-11 0 0 2.16783e-12 0
39 0 4.36983e-11 0 0 3.06009e-12 0
39.125 8.45031e-13 4.22205e-11 0 0 1.7594e-12 0
39.25 0 5.09093e-11 0 6.28898e-13 3.98084e-12 0
39.375 5.54854e-13 3.87573e-11 0 0 2.2295e-12 0
39.5 0 3.76663e-11 0 5.59952e-13 4.47408e-13 0
39.625 8.50262e-13 5.00808e-11 0 0 1.353e-12 0
39.75 6.14586e-13 4.35672e-11 0 0 1.81378e-12 0
39.875 1.13327e-12 4.66074e-11 0 5.88451e-13 9.11853e-13 0
40 0 4.36498e-11 0 0 4.59823e-12 0
40.125 5.22011e-13 4.31487e-11 0 7.30497e-13 3.69838e-12 0
40.25 0 3.86356e-11 0 0 1.39366e-12 0
40.375 0 4.54254e-11 0 0 2.81047e-12 0
40.5 0 4.24459e-11 0 1.24588e-12 4.23714e-12 0
40.625 1.18223e-12 4.78819e-11 0 0 3.79193e-12 0
40.75 4.33387e-13 4.34142e-11 0 7.49923e-13 1.42951e-12 0
40.875 7.78062e-13 4.20607e-11 0 9.35091e-13 9.61182e-13 0
41 0 4.58743e-11 0 0 9.65442e-13 0
41.125 0 4.03225e-11 0 0 2.91677e-12 0
41.25 8.50536e-13 4.547e-11 0 0 4.8867e-13 0
